exported_at,projections_updated_at,dk_round_props_refreshed_at,event_name,course_used,display_round,round_num,dg_id,player_name,country,market,side,line,american_odds,over_odds,under_odds,book,model_projection,p_model,p_implied,edge_pct,mu_sg,bet,bet_reason,bet_gap,bet_gap_need
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27194,"Hall, Harry",ENG,Pars,under,10.5,110,-156,110,draftkings,10.58,0.4907,0.4762,1.45,1.971,NO,wrong_side,0.08,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",USA,Pars,over,10.5,-164,-164,116,draftkings,10.92,0.55,0.6212,-7.12,2.545,YES,policy,0.42,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",USA,Pars,under,10.5,116,-164,116,draftkings,10.92,0.45,0.463,-1.3,2.545,NO,wrong_side,0.42,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,32319,"Koivun, Jackson",USA,Pars,over,10.5,-148,-148,104,draftkings,10.75,0.5292,0.5968,-6.76,3.094,YES,policy,0.24,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,32319,"Koivun, Jackson",USA,Pars,under,10.5,104,-148,104,draftkings,10.75,0.4708,0.4902,-1.93,3.094,NO,wrong_side,0.24,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,13562,"Matsuyama, Hideki",JPN,Pars,over,10.5,-142,-142,100,draftkings,10.86,0.5426,0.5868,-4.42,2.689,YES,policy,0.36,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,13562,"Matsuyama, Hideki",JPN,Pars,under,10.5,100,-142,100,draftkings,10.86,0.4574,0.5,-4.26,2.689,NO,wrong_side,0.36,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,17550,"Van Rooyen, Erik",RSA,Pars,over,10.5,-158,-158,112,draftkings,10.57,0.5087,0.6124,-10.37,1.759,YES,policy,0.07,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,17550,"Van Rooyen, Erik",RSA,Pars,under,10.5,112,-158,112,draftkings,10.57,0.4913,0.4717,1.96,1.759,NO,wrong_side,0.07,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",USA,Pars,over,10.5,-150,-150,106,draftkings,10.81,0.5367,0.6,-6.33,2.599,YES,policy,0.31,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",USA,Pars,under,10.5,106,-150,106,draftkings,10.81,0.4633,0.4854,-2.22,2.599,NO,wrong_side,0.31,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27364,"Thompson, Davis",USA,Pars,over,10.5,-170,-170,120,draftkings,10.86,0.5424,0.6296,-8.72,2.824,YES,policy,0.36,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27364,"Thompson, Davis",USA,Pars,under,10.5,120,-170,120,draftkings,10.86,0.4576,0.4545,0.3,2.824,NO,wrong_side,0.36,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,Pars,over,11.5,122,122,-174,draftkings,10.93,0.4321,0.4505,-1.84,2.262,NO,wrong_side,-0.57,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,Pars,under,11.5,-174,122,-174,draftkings,10.93,0.5679,0.635,-6.71,2.262,NO,odds_floor,-0.57,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,Pars,over,11.5,118,118,-166,draftkings,10.91,0.4296,0.4587,-2.91,2.447,NO,wrong_side,-0.59,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,Pars,under,11.5,-166,118,-166,draftkings,10.91,0.5704,0.6241,-5.37,2.447,NO,odds_floor,-0.59,0
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18474,"Smalley, Alex",USA,Bogeys,over,2.5,-105,-105,-134,draftkings,2.5,0.4995,0.5122,-1.27,2.314,NO,inside_gap,-0.3,0.9
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18474,"Smalley, Alex",USA,Bogeys,under,2.5,-134,-105,-134,draftkings,2.5,0.5005,0.5726,-7.22,2.314,NO,inside_gap,-0.3,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",USA,Bogeys,over,2.5,-150,-150,106,draftkings,2.13,0.4042,0.6,-19.58,2.545,NO,wrong_side,-0.66,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",USA,Bogeys,under,2.5,106,-150,106,draftkings,2.13,0.5958,0.4854,11.04,2.545,YES,policy,-0.66,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",USA,Bogeys,over,2.5,-164,-164,116,draftkings,2.67,0.5394,0.6212,-8.18,2.226,NO,inside_gap,-0.13,0.9
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",USA,Bogeys,under,2.5,116,-164,116,draftkings,2.67,0.4606,0.463,-0.24,2.226,NO,inside_gap,-0.13,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",KOR,Bogeys,over,2.5,114,114,-160,draftkings,1.94,0.3485,0.4673,-11.87,2.963,NO,wrong_side,-0.86,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",KOR,Bogeys,under,2.5,-160,114,-160,draftkings,1.94,0.6515,0.6154,3.61,2.963,YES,policy,-0.86,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,Bogeys,over,2.5,-108,-108,-132,draftkings,2.41,0.4767,0.5192,-4.25,2.262,NO,inside_gap,-0.39,0.9
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,Bogeys,under,2.5,-132,-108,-132,draftkings,2.41,0.5233,0.569,-4.57,2.262,NO,inside_gap,-0.39,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,17550,"Van Rooyen, Erik",RSA,Bogeys,over,2.5,-192,-192,136,draftkings,2.91,0.5923,0.6575,-6.53,1.759,NO,inside_gap,0.12,0.9
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,17550,"Van Rooyen, Erik",RSA,Bogeys,under,2.5,136,-192,136,draftkings,2.91,0.4077,0.4237,-1.6,1.759,NO,inside_gap,0.12,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,13562,"Matsuyama, Hideki",JPN,Bogeys,over,2.5,110,110,-154,draftkings,2.14,0.4056,0.4762,-7.06,2.689,NO,wrong_side,-0.66,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,13562,"Matsuyama, Hideki",JPN,Bogeys,under,2.5,-154,110,-154,draftkings,2.14,0.5944,0.6063,-1.19,2.689,YES,policy,-0.66,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27194,"Hall, Harry",ENG,Bogeys,over,2.5,-156,-156,110,draftkings,2.8,0.5689,0.6094,-4.05,1.971,NO,inside_gap,0.01,0.9
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27194,"Hall, Harry",ENG,Bogeys,under,2.5,110,-156,110,draftkings,2.8,0.4311,0.4762,-4.51,1.971,NO,inside_gap,0.01,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,32319,"Koivun, Jackson",USA,Bogeys,over,2.5,118,118,-166,draftkings,2.1,0.395,0.4587,-6.37,3.094,NO,wrong_side,-0.7,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,32319,"Koivun, Jackson",USA,Bogeys,under,2.5,-166,118,-166,draftkings,2.1,0.605,0.6241,-1.91,3.094,YES,policy,-0.7,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27364,"Thompson, Davis",USA,Bogeys,over,2.5,-104,-104,-136,draftkings,2.09,0.3913,0.5098,-11.85,2.824,NO,wrong_side,-0.71,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27364,"Thompson, Davis",USA,Bogeys,under,2.5,-136,-104,-136,draftkings,2.09,0.6087,0.5763,3.24,2.824,YES,policy,-0.71,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",USA,Bogeys,over,2.5,106,106,-150,draftkings,2.16,0.4111,0.4854,-7.43,2.599,NO,wrong_side,-0.64,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",USA,Bogeys,under,2.5,-150,106,-150,draftkings,2.16,0.5889,0.6,-1.11,2.599,YES,policy,-0.64,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,29827,"James, Ben",USA,Bogeys,over,2.5,-125,-125,-114,draftkings,2.44,0.486,0.5556,-6.96,2.213,NO,inside_gap,-0.35,0.9
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,29827,"James, Ben",USA,Bogeys,under,2.5,-114,-125,-114,draftkings,2.44,0.514,0.5327,-1.87,2.213,NO,inside_gap,-0.35,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,Bogeys,over,2.5,-105,-105,-134,draftkings,2.16,0.4108,0.5122,-10.14,2.447,NO,wrong_side,-0.64,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,Bogeys,under,2.5,-134,-105,-134,draftkings,2.16,0.5892,0.5726,1.65,2.447,YES,policy,-0.64,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",USA,Bogeys,over,2.5,-132,-132,-106,draftkings,2.68,0.5428,0.569,-2.62,1.889,NO,inside_gap,-0.11,0.9
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",USA,Bogeys,under,2.5,-106,-132,-106,draftkings,2.68,0.4572,0.5146,-5.74,1.889,NO,inside_gap,-0.11,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",USA,GIR,over,12.5,-172,-172,125,draftkings,13.65,0.7373,0.6324,10.49,2.545,YES,policy,1.72,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",USA,GIR,under,12.5,125,-172,125,draftkings,13.65,0.2627,0.4444,-18.17,2.545,NO,wrong_side,1.72,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,13562,"Matsuyama, Hideki",JPN,GIR,over,13.5,102,102,-142,draftkings,13.86,0.5801,0.495,8.51,2.689,NO,inside_gap,0.92,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,13562,"Matsuyama, Hideki",JPN,GIR,under,13.5,-142,102,-142,draftkings,13.86,0.4199,0.5868,-16.69,2.689,NO,inside_gap,0.92,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18554,"Rai, Aaron",ENG,GIR,over,13.5,-176,-176,128,draftkings,14.84,0.7966,0.6377,15.89,2.856,YES,policy,1.9,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18554,"Rai, Aaron",ENG,GIR,under,13.5,128,-176,128,draftkings,14.84,0.2034,0.4386,-23.52,2.856,NO,wrong_side,1.9,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",KOR,GIR,over,13.5,-110,-110,-126,draftkings,14.29,0.678,0.5238,15.42,2.963,YES,policy,1.35,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",KOR,GIR,under,13.5,-126,-110,-126,draftkings,14.29,0.322,0.5575,-23.56,2.963,NO,wrong_side,1.35,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,GIR,over,13.5,-154,-154,112,draftkings,14,0.6114,0.6063,0.51,2.262,YES,policy,1.06,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,GIR,under,13.5,112,-154,112,draftkings,14,0.3886,0.4717,-8.31,2.262,NO,wrong_side,1.06,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,26651,"Young, Cameron",USA,GIR,over,13.5,-158,-158,116,draftkings,14.41,0.7036,0.6124,9.12,3.436,YES,policy,1.47,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,26651,"Young, Cameron",USA,GIR,under,13.5,116,-158,116,draftkings,14.41,0.2964,0.463,-16.66,3.436,NO,wrong_side,1.47,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,32319,"Koivun, Jackson",USA,GIR,over,13.5,120,120,-164,draftkings,14.23,0.664,0.4545,20.95,3.094,YES,policy,1.29,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,32319,"Koivun, Jackson",USA,GIR,under,13.5,-164,120,-164,draftkings,14.23,0.336,0.6212,-28.52,3.094,NO,wrong_side,1.29,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27364,"Thompson, Davis",USA,GIR,over,13.5,-134,-134,-104,draftkings,14.24,0.6656,0.5726,9.3,2.824,YES,policy,1.3,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27364,"Thompson, Davis",USA,GIR,under,13.5,-104,-134,-104,draftkings,14.24,0.3344,0.5098,-17.54,2.824,NO,wrong_side,1.3,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",USA,GIR,over,13.5,110,110,-150,draftkings,13.02,0.4006,0.4762,-7.56,2.599,NO,inside_gap,0.08,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,14139,"Thomas, Justin",USA,GIR,under,13.5,-150,110,-150,draftkings,13.02,0.5994,0.6,-0.06,2.599,NO,inside_gap,0.08,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,29827,"James, Ben",USA,GIR,over,13.5,105,105,-144,draftkings,13.66,0.534,0.4878,4.62,2.213,NO,inside_gap,0.72,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,29827,"James, Ben",USA,GIR,under,13.5,-144,105,-144,draftkings,13.66,0.466,0.5902,-12.42,2.213,NO,inside_gap,0.72,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27194,"Hall, Harry",ENG,GIR,over,12.5,-152,-152,110,draftkings,12.7,0.5402,0.6032,-6.3,1.971,NO,inside_gap,0.76,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27194,"Hall, Harry",ENG,GIR,under,12.5,110,-152,110,draftkings,12.7,0.4598,0.4762,-1.63,1.971,NO,inside_gap,0.76,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",USA,GIR,over,13.5,118,118,-162,draftkings,13.18,0.4326,0.4587,-2.61,1.889,NO,inside_gap,0.24,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",USA,GIR,under,13.5,-162,118,-162,draftkings,13.18,0.5674,0.6183,-5.09,1.889,NO,inside_gap,0.24,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,GIR,over,13.5,-138,-138,100,draftkings,13.64,0.5303,0.5798,-4.96,2.447,NO,inside_gap,0.7,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,GIR,under,13.5,100,-138,100,draftkings,13.64,0.4697,0.5,-3.03,2.447,NO,inside_gap,0.7,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18474,"Smalley, Alex",USA,GIR,over,13.5,-138,-138,100,draftkings,13.97,0.6037,0.5798,2.38,2.314,YES,policy,1.03,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18474,"Smalley, Alex",USA,GIR,under,13.5,100,-138,100,draftkings,13.97,0.3963,0.5,-10.37,2.314,NO,wrong_side,1.03,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",USA,GIR,over,13.5,130,130,-178,draftkings,13.64,0.5296,0.4348,9.48,2.226,NO,inside_gap,0.7,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,29197,"Brennan, Michael",USA,GIR,under,13.5,-178,130,-178,draftkings,13.64,0.4704,0.6403,-16.99,2.226,NO,inside_gap,0.7,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,17550,"Van Rooyen, Erik",RSA,GIR,over,12.5,-136,-136,-102,draftkings,12.89,0.581,0.5763,0.47,1.759,NO,inside_gap,0.95,1
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,17550,"Van Rooyen, Erik",RSA,GIR,under,12.5,-102,-136,-102,draftkings,12.89,0.419,0.505,-8.59,1.759,NO,inside_gap,0.95,0.5
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,13562,"Matsuyama, Hideki",JPN,Fairways hit,over,9.5,112,112,-162,draftkings,9.71,0.548,0.4717,7.63,2.689,NO,inside_gap,0.47,0.6
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,13562,"Matsuyama, Hideki",JPN,Fairways hit,under,9.5,-162,112,-162,draftkings,9.71,0.452,0.6183,-16.63,2.689,NO,inside_gap,0.47,0.85
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",KOR,Fairways hit,over,9.5,-108,-108,-134,draftkings,9.7,0.5454,0.5192,2.62,2.963,NO,inside_gap,0.46,0.6
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,24766,"Kim, Tom",KOR,Fairways hit,under,9.5,-134,-108,-134,draftkings,9.7,0.4546,0.5726,-11.81,2.963,NO,inside_gap,0.46,0.85
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",USA,Fairways hit,over,8.5,-150,-150,104,draftkings,9.66,0.7487,0.6,14.87,2.545,YES,policy,1.42,0.6
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,15470,"Hossler, Beau",USA,Fairways hit,under,8.5,104,-150,104,draftkings,9.66,0.2513,0.4902,-23.89,2.545,NO,wrong_side,1.42,0.6
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18554,"Rai, Aaron",ENG,Fairways hit,over,10.5,-112,-112,-130,draftkings,10.73,0.5585,0.5283,3.02,2.856,NO,inside_gap,0.49,0.6
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18554,"Rai, Aaron",ENG,Fairways hit,under,10.5,-130,-112,-130,draftkings,10.73,0.4415,0.5652,-12.37,2.856,NO,inside_gap,0.49,0.85
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,Fairways hit,over,9.5,-152,-152,105,draftkings,10.33,0.6925,0.6032,8.94,2.262,YES,policy,1.09,0.6
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,18586,"Smith, Jordan",ENG,Fairways hit,under,9.5,105,-152,105,draftkings,10.33,0.3075,0.4878,-18.03,2.262,NO,wrong_side,1.09,0.6
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",USA,Fairways hit,over,8.5,-160,-160,110,draftkings,8.97,0.6022,0.6154,-1.32,1.889,YES,policy,0.72,0.6
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,23014,"Theegala, Sahith",USA,Fairways hit,under,8.5,110,-160,110,draftkings,8.97,0.3978,0.4762,-7.84,1.889,NO,wrong_side,0.72,0.6
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,Fairways hit,over,9.5,-120,-120,-120,draftkings,9.77,0.5627,0.5455,1.72,2.447,NO,inside_gap,0.53,0.6
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,10419,"Noren, Alex",SWE,Fairways hit,under,9.5,-120,-120,-120,draftkings,9.77,0.4373,0.5455,-10.81,2.447,NO,inside_gap,0.53,0.85
2026-08-09T01:42:08Z,2026-08-09T01:42:06.946Z,2026-08-09T01:39:44Z,Wyndham Championship,Sedgefield Country Club,4,4,27194,"Hall, Harry",ENG,Fairways hit,over,8.5,-124,-124,-116,draftkings,8.64,0.5307,0.5536,-2.29,1.971,NO,inside_gap,0.4,0.6
